,Source,Unit,Bedroom,Bathroom,Gross Price,Net price,Sqft,Floor,Image source,Address,Borough,City,State,Building Name,Neighborhood,Status,Amenity,Description,Availability,Floor_plan,Date_present,Created At,Updated At,Closing Date
202,https://www.compass.com/listing/18-lincoln-street-unit-3-jersey-city-nj-07307/998449361120020825/,3,2,1,1925,,,,,"18 Lincoln St, Jersey City, NJ 07307",Jersey City,Jersey City,NJ,18 Lincoln St,The Heights,Rental,Air Conditioning; Deck; Private Outdoor Space; ,"Owner offering 1 month free on a 12 month lease - rent shown is net effective - gross rent is $2100/month Located in the booming Heights neighborhood of Jersey City, 18 Lincoln Street is in the middle of it all just steps away from Central Ave and all the shopping you could need. This 2 bedroom/1 bathroom apartment is flooded with natural light coming from the all new windows throughout the unit. The apartment features hardwood flooring, wall mounted air conditioners, newly updated eat in kitchen and all new bathroom, plus a deck outside the main bedroom. Close to transportation and shopping, 18 Lincoln Street has it all. Owner offering 1 month free on a 12 month lease - rent shown is net effective - gross rent is $2100/month",11/30/2021,18 Lincoln St_3,1,25-03-2022,25-03-2022,
203,https://www.compass.com/listing/98-wegman-parkway-unit-2-jersey-city-nj-07305/985622241627936361/,2,3,2,2200,,,,,"98 Wegman Pkwy, Jersey City, NJ 07305",Jersey City,Jersey City,NJ,98 Wegman Pkwy,The Hill,Rental,Air Conditioning; Pantry; Soaking Tub; ,"Beautiful 2nd floor unit of newly built 2 family home with central heat and a/c. Generous sized bedrooms with nice closets, ceramic tiled baths, 1 with large soaking tub and the other with a large shower stall, both with plenty of lighting. Open concept kitchen with stainless appliances and mosaic tile backsplash, pantry closet and large dining/living room.",,98 Wegman Pkwy_2,0,25-03-2022,25-03-2022,
204,https://www.compass.com/listing/227-whiton-street-unit-2-jersey-city-nj-07304/994166078536054609/,2,3,1,2395,,1200,,,"227 Whiton St, Jersey City, NJ 07304",Jersey City,Jersey City,NJ,227 Whiton St,Liberty State Park,Rental,Air Conditioning; Dryer; Playground; Renovated Kitchen; Stainless Steel Appliances; Street Parking; Washer; Washer / Dryer; Washer / Dryer in Unit; ,"Beautiful spacious and bright 3BR/ 1BA, 2nd. fl., approx. 1200 sq. ft. apartment with newly  renovated kitchen and separate dining area, plenty of cabinet space and stainless steel appliances. Great size bedrooms with ample amount of closet space. Central Air and Washer & dryer combo in unit!. Non-smoking unit, no parking. (Street parking with JC permit). Tenant pay All utilities: Heat, Hot Water, Gas & Electric (Water/sewer paid by Landlord). Located a short distance to Berry Lane park, with many recreational activities, baseball, tennis, basketball, kids playground! A few blocks from the Light Rail and buses, an easy commute to NYC, a short distance to neighborhood cafe's and restaurants, and close to Liberty State Park!. Tenant application, credit check (Full report with FICO score OR Tenant screening report, NTN), last 2 pay stubs + last Dec 2021 paystub or 2021 W2, and employment verification required. 1.5 month security deposit and first moth rent to move in.",,227 Whiton St_2,0,25-03-2022,25-03-2022,
205,https://www.compass.com/listing/165-vroom-street-unit-4l-jersey-city-nj-07306/1001545067599945441/,4L,0,1,1300,,,4,,"165 Vroom St, Jersey City, NJ 07306",Jersey City,Jersey City,NJ,165 Vroom St,McGinley Square,Rental,Air Conditioning; ,Location,,165 Vroom St_4L,0,25-03-2022,25-03-2022,
206,https://www.compass.com/listing/332-stegman-parkway-unit-1-jersey-city-nj-07305/998116223223109609/,1,3,1,2900,,,,,"332 Stegman Pkwy, Jersey City, NJ 07305",Jersey City,Jersey City,NJ,332 Stegman Pkwy,Hackensack River Waterfront,Rental,Air Conditioning; Dryer; Laundry in Building; Partially Furnished; Private Outdoor Space; Washer; Washer / Dryer in Unit; ,"Partially furnished AND newly renovated 3 bedroom 1 bath apartment on the 1st floor with ALL UTILITIES such as internet, heat, hot water, AC and washer and dryer usage INCLUDED in rent.. The kitchen is fully functioning with high end appliances and stocked with kitchenware. The living room is provided with furniture and TV for your enjoyment. The home is centrally located in a very convenient and up and coming area. Nestled between JFK Blvd and Westside avenue for easy access to transportation to NY or any part of Jersey City and beyond. 12 minute walk to the West Side Avenue light rail station and 3 min walk to the bus stop on JFK Blvd for access to the Path train station and bus terminal. Highway route 440 is 5 minutes away and lined with multiple strip malls for access to all your everyday needs. Whether it's grocery stores, shopping centers, household needs, entertainment, a mall and a variety of restaurants, you'll have everything you need just minutes away.",,332 Stegman Pkwy_1,0,25-03-2022,25-03-2022,
207,https://www.compass.com/listing/237-virginia-avenue-jersey-city-nj-07304/992065954635867049/,,3,1,2300,,,,,"237 Virginia Ave, Jersey City, NJ 07304",Jersey City,Jersey City,NJ,237 Virginia Ave,West Side,Rental,Air Conditioning; Basement; Formal Dining Room; Full Basement; Heat Included; Porch; Private Outdoor Space; Walk-in Closet; Washer / Dryer in Unit; ,"Beautiful newly renovated 3 bedroom, 1 bath with bonus room converted to a walk-in closet! Home has a spacious living and dining room, beautiful kitchen with quartz countertops, and private backyard porch with plenty of yard space. This home features a large full basement with washer/dryer in unit as well as great storage space. Located just three blocks away from Westside Station Light rail, NJCU University Place, Starbucks, and local neighborhood shops and restaurants. Just 10 minutes to downtown JC and 35 minutes to NYC. This home has everything you're looking for! Heat included. Tenant is responsible for all other utilities.",,237 Virginia Ave_,0,25-03-2022,25-03-2022,
208,https://www.compass.com/listing/158-summit-avenue-unit-1l-jersey-city-nj-07304/989074807557189369/,1L,2,1.5,2200,,1200,1,,"158 Summit Ave, Jersey City, NJ 07304",Jersey City,Jersey City,NJ,158 Summit Ave,Bergen-Lafayette,Rental,Air Conditioning; Central AC; Hardwood Floors; Parking Available; Parking Included; Private Outdoor Space; Stainless Steel Appliances; ,"Brand new 2 bedroom, 1.5 bath Duplex Apartment with Central A/C and a PRIVATE BACKYARD. Located in Prime Journal Square. Near Public Transportation to NYC! Apartment features: Brand New European style Kitchen with Granite Counter-top and brand new Stainless steel appliances. Brand new tiled bathrooms. High ceiling, Hardwood floors, Tons of sunlight. Split unit. Close to parks, shopping, highways and JSQ path train. Great for Commuters! Won't last long. For immediate move in.",,158 Summit Ave_1L,0,25-03-2022,25-03-2022,
209,https://www.compass.com/listing/271-ogden-avenue-unit-4-jersey-city-nj-07307/994545990146383505/,4,1,1,1700,,700,,,"271 Ogden Ave, Jersey City, NJ 07307",Jersey City,Jersey City,NJ,271 Ogden Ave,The Heights,Rental,Air Conditioning; Decorative Fireplace; Hardwood Floors; ,"Charming One Bedroom Plus Den located on desirable Ogden Ave within a stone's throw to Riverview Park. Enjoy your own living room NYC views or pop over to the park for the full panoramic NYC skyline. This cozy apartment offers an open layout, hardwood floors, awesome sunlight, and decorative fireplace. Located in the booming Riverview Arts District where you'll enjoy restaurants, bars, shopping, the Sunday farmers market, festivals and a dream commute with the buses around the corner and Second St Lightrail nearby. Don't let this one get away!",,271 Ogden Ave_4,0,25-03-2022,25-03-2022,
210,https://www.compass.com/listing/39-new-york-avenue-unit-309-jersey-city-nj-07307/994245324273041897/,309,1,1.5,3560,,931,3,,"39 New York Ave, Jersey City, NJ 07307",Jersey City,Jersey City,NJ,39 New York Ave,The Heights,Rental,Air Conditioning; Elevator; Garage; Gym; On-site Parking; Parking Included; Private Outdoor Space; Washer / Dryer in Unit; ,"Sawyer, a brand-new Jersey City apartment community radiating with the warmth and personality of home. Our close-knit community is nestled between The Heights and Hoboken, revealing a laid-back vibe amid delightfully peaceful surroundings. Sawyer is just a few minutes from the Light-Rail, offering a shuttle service to the PATH and On-Site parking. Refreshingly spacious apartments and pleasant amenities which contribute to a community boasting an inviting atmosphere, skyline views, and access to just about everything.",,39 New York Ave_309,0,25-03-2022,25-03-2022,
211,https://www.compass.com/listing/378-baldwin-avenue-unit-grd-jersey-city-nj-07306/1000782523344178361/,GRD,3,2,2995,,1500,,,"378 Baldwin Ave, Jersey City, NJ 07306",Jersey City,Jersey City,NJ,378 Baldwin Ave,The Heights,Rental,Air Conditioning; Exposed Brick; Laundry in Building; Private Entrance; Spa; ,"Completely updated Garden level 3 bedroom 2 bath with private entrance & backyard. Mudroom to store bikes, strollers, golf clubs, etc... Exposed brick, spa like bathrooms, industrial details like steel beams and exposed ductwork throughout. Great location near JSQ Path, Holland Tunnel, 78, NJ Turnpike, Rt 3, 1&9 makes this a commuter's dream! Backyard is a blank canvas that you could make into your own amazing retreat or entertaining space. Landlord could include a grill. Very flexible landlord. Pets within reason are welcome.",03/12/2022,378 Baldwin Ave_GRD,1,25-03-2022,25-03-2022,
212,https://www.compass.com/listing/39-new-york-avenue-unit-206-jersey-city-nj-07307/994241003427455409/,206,1,1,2875,,775,2,,"39 New York Ave, Jersey City, NJ 07307",Jersey City,Jersey City,NJ,39 New York Ave,The Heights,Rental,Air Conditioning; Elevator; Garage; Gym; On-site Parking; Parking Included; Private Outdoor Space; Washer / Dryer in Unit; ,"Sawyer, a brand-new Jersey City apartment community radiating with the warmth and personality of home. Our close-knit community is nestled between The Heights and Hoboken, revealing a laid-back vibe amid delightfully peaceful surroundings. Sawyer is just a few minutes from the Light-Rail, offering a shuttle service to the PATH and On-Site parking. Refreshingly spacious apartments and pleasant amenities which contribute to a community boasting an inviting atmosphere, skyline views, and access to just about everything.",,39 New York Ave_206,0,25-03-2022,25-03-2022,
213,https://www.compass.com/listing/39-new-york-avenue-unit-217-jersey-city-nj-07307/994243195026549265/,217,1,1,3100,,763,2,,"39 New York Ave, Jersey City, NJ 07307",Jersey City,Jersey City,NJ,39 New York Ave,The Heights,Rental,Air Conditioning; Elevator; Garage; Gym; On-site Parking; Parking Included; Private Outdoor Space; Washer / Dryer in Unit; ,"Sawyer, a brand-new Jersey City apartment community radiating with the warmth and personality of home. Our close-knit community is nestled between The Heights and Hoboken, revealing a laid-back vibe amid delightfully peaceful surroundings. Sawyer is just a few minutes from the Light-Rail, offering a shuttle service to the PATH and On-Site parking. Refreshingly spacious apartments and pleasant amenities which contribute to a community boasting an inviting atmosphere, skyline views, and access to just about everything.",,39 New York Ave_217,0,25-03-2022,25-03-2022,
214,https://www.compass.com/listing/158-summit-avenue-unit-3l-jersey-city-nj-07304/989070560766458409/,3L,2,1,2050,,,3,,"158 Summit Ave, Jersey City, NJ 07304",Jersey City,Jersey City,NJ,158 Summit Ave,Bergen-Lafayette,Rental,Air Conditioning; Central AC; Hardwood Floors; Parking Available; Parking Included; Stainless Steel Appliances; ,"Brand new 2 bedroom, 1 full bath, with Central A/C. Located in Prime McGinley Square. Near Public Transportation to NYC! Apartment features: Brand New European style Kitchen with Granite Counter-top and brand new Stainless steel appliances. Brand new tiled bathrooms. High ceiling, Hardwood floors, Tons of sunlight. Split unit. Close to parks, shopping, highways and JSQ path train. Great for Commuters! Won't last long. For immediate move in.",,158 Summit Ave_3L,0,25-03-2022,25-03-2022,
215,https://www.compass.com/listing/60-cottage-street-unit-1b-jersey-city-nj-07306/997946960315102489/,1B,0,1,1750,,,1,,"60 Cottage St, Jersey City, NJ 07306",Jersey City,Jersey City,NJ,60 Cottage St,Five Corners,Rental,Air Conditioning; Elevator; Hot Water Included; Laundry in Building; No Dogs; Private Outdoor Space; ,"Welcome to this Newly renovated spacious apartment in a charming prewar elevator building! This unit is located in the heart of Journal Square, Jersey City! Minutes walk to the path, restaurants, shops, high ways and other public transportation. Heat and hot water included! Pets allowed (no dogs)",,60 Cottage St_1B,0,25-03-2022,25-03-2022,
216,https://www.compass.com/listing/1020-park-avenue-unit-6-hoboken-nj-07030/1002951895646841561/,6,2,1,2700,,1100,,,"1020 Park Ave, Hoboken, NJ 07030",Hoboken,Jersey City,NJ,1020 Park Ave,Northwest Hoboken,Rental,Basement; Laundry; Laundry in Building; ,"The unit consists of Two Bedrooms across 1,100 square feet. The bedrooms are large with ample closet space which has allowed for 3 roommates to share the space comfortably, with 2 people occupying the front bedroom which is the larger of the two. Laundry is coin operated and located in the basement in addition to wash and fold laundry service located steps up the block.",,1020 Park Ave_6,0,25-03-2022,25-03-2022,
217,https://www.compass.com/listing/302-union-street-unit-2-jersey-city-nj-07304/992794204995558825/,2,3,1,2250,,915,,,"302 Union St, Jersey City, NJ 07304",Jersey City,Jersey City,NJ,302 Union St,West Side,Rental,Air Conditioning; Laundry in Building; Washer / Dryer in Unit; ,"Beautiful newly renovated 3 bedroom rental unit available for a meticulous tenant. Washer/dryer in the unit, high ceiling, decent size bedrooms, recessed lights, modern kitchen and bathroom located a few steps to the bus stops, stores, schools and churches conveniently located close to lincoln park  and hudson mall",,302 Union St_2,0,25-03-2022,25-03-2022,
